dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,CumulativeCases,CumulativeDeaths,AvgCasesPerCapita,AvgDeathsPerCapita
13/02/2020,13,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
12/02/2020,12,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
11/02/2020,11,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
10/02/2020,10,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
09/02/2020,9,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
08/02/2020,8,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
07/02/2020,7,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
06/02/2020,6,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
05/02/2020,5,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
04/02/2020,4,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
03/02/2020,3,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
02/02/2020,2,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
01/02/2020,1,2,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
31/01/2020,31,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
30/01/2020,30,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
29/01/2020,29,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
28/01/2020,28,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
27/01/2020,27,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
26/01/2020,26,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
25/01/2020,25,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
24/01/2020,24,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
23/01/2020,23,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
22/01/2020,22,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
21/01/2020,21,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
20/01/2020,20,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
19/01/2020,19,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
18/01/2020,18,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
17/01/2020,17,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
16/01/2020,16,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
15/01/2020,15,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
14/01/2020,14,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
13/01/2020,13,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
12/01/2020,12,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
11/01/2020,11,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
10/01/2020,10,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
09/01/2020,9,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
08/01/2020,8,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
07/01/2020,7,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
06/01/2020,6,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
05/01/2020,5,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
04/01/2020,4,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
03/01/2020,3,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
02/01/2020,2,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
01/01/2020,1,1,2020,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
31/12/2019,31,12,2019,0,0.0,Czechia,CZ,CZE,10649800,Europe,1890536,83692.0,0.0,0.0
19/06/2020,19,6,2020,183,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1890719,83694.0,2.108524050677949e-06,2.304397869593387e-08
18/06/2020,18,6,2020,125,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1890844,83697.0,1.440248668495867e-06,3.456596804390081e-08
17/06/2020,17,6,2020,137,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1890981,83697.0,1.5785125406714703e-06,0.0
16/06/2020,16,6,2020,60,6.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1891041,83703.0,6.913193608780161e-07,6.913193608780161e-08
15/06/2020,15,6,2020,54,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1891095,83704.0,6.221874247902146e-07,1.1521989347966935e-08
14/06/2020,14,6,2020,87,5.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1891182,83709.0,1.0024130732731235e-06,5.760994673983468e-08
13/06/2020,13,6,2020,122,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1891304,83712.0,1.405682700451966e-06,3.456596804390081e-08
12/06/2020,12,6,2020,125,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1891429,83714.0,1.440248668495867e-06,2.304397869593387e-08
11/06/2020,11,6,2020,131,6.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1891560,83720.0,1.5093806045836686e-06,6.913193608780161e-08
10/06/2020,10,6,2020,153,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1891713,83722.0,1.7628643702389412e-06,2.304397869593387e-08
09/06/2020,9,6,2020,89,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1891802,83724.0,1.0254570519690573e-06,2.304397869593387e-08
08/06/2020,8,6,2020,138,4.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1891940,83728.0,1.5900345300194372e-06,4.608795739186774e-08
07/06/2020,7,6,2020,114,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1892054,83728.0,1.3135067856682306e-06,0.0
06/06/2020,6,6,2020,121,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1892175,83731.0,1.3941607111039992e-06,3.456596804390081e-08
05/06/2020,5,6,2020,149,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1892324,83734.0,1.7167764128470734e-06,3.456596804390081e-08
04/06/2020,4,6,2020,169,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1892493,83737.0,1.947216199806412e-06,3.456596804390081e-08
03/06/2020,3,6,2020,131,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1892624,83737.0,1.5093806045836686e-06,0.0
02/06/2020,2,6,2020,145,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1892769,83738.0,1.6706884554552058e-06,1.1521989347966935e-08
01/06/2020,1,6,2020,83,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1892852,83740.0,9.563251158812556e-07,2.304397869593387e-08
31/05/2020,31,5,2020,133,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1892985,83740.0,1.5324245832796025e-06,0.0
30/05/2020,30,5,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1892986,83740.0,1.1521989347966935e-08,0.0
29/05/2020,29,5,2020,173,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1893159,83741.0,1.99330415719828e-06,1.1521989347966935e-08
28/05/2020,28,5,2020,114,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1893273,83742.0,1.3135067856682306e-06,1.1521989347966935e-08
27/05/2020,27,5,2020,248,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1893521,83742.0,2.8574533582958e-06,0.0
26/05/2020,26,5,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1893521,83742.0,0.0,0.0
25/05/2020,25,5,2020,156,4.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1893677,83746.0,1.797430338282842e-06,4.608795739186774e-08
24/05/2020,24,5,2020,116,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1893793,83746.0,1.3365507643641646e-06,0.0
23/05/2020,23,5,2020,80,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1893873,83746.0,9.217591478373549e-07,0.0
22/05/2020,22,5,2020,110,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1893983,83748.0,1.267418828276363e-06,2.304397869593387e-08
21/05/2020,21,5,2020,104,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894087,83748.0,1.1982868921885613e-06,0.0
20/05/2020,20,5,2020,102,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894189,83748.0,1.1752429134926275e-06,0.0
19/05/2020,19,5,2020,175,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894364,83749.0,2.016348135894214e-06,1.1521989347966935e-08
18/05/2020,18,5,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894364,83749.0,0.0,0.0
17/05/2020,17,5,2020,85,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894449,83749.0,9.793690945771894e-07,0.0
16/05/2020,16,5,2020,71,10.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894520,83759.0,8.180612437056524e-07,1.1521989347966936e-07
15/05/2020,15,5,2020,56,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894576,83759.0,6.452314034861484e-07,0.0
14/05/2020,14,5,2020,73,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894649,83759.0,8.411052224015863e-07,0.0
13/05/2020,13,5,2020,67,6.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894716,83765.0,7.719732863137847e-07,6.913193608780161e-08
12/05/2020,12,5,2020,78,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894794,83768.0,8.98715169141421e-07,3.456596804390081e-08
11/05/2020,11,5,2020,33,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894827,83768.0,3.802256484829089e-07,0.0
10/05/2020,10,5,2020,54,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894881,83770.0,6.221874247902146e-07,2.304397869593387e-08
09/05/2020,9,5,2020,40,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894921,83773.0,4.6087957391867745e-07,3.456596804390081e-08
08/05/2020,8,5,2020,34,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1894955,83773.0,3.917476378308758e-07,0.0
07/05/2020,7,5,2020,158,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895113,83775.0,1.8204743169787758e-06,2.304397869593387e-08
06/05/2020,6,5,2020,21,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895134,83775.0,2.4196177630730563e-07,0.0
05/05/2020,5,5,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895134,83775.0,0.0,0.0
04/05/2020,4,5,2020,10,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895144,83776.0,1.1521989347966936e-07,1.1521989347966935e-08
03/05/2020,3,5,2020,70,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895214,83777.0,8.065392543576855e-07,1.1521989347966935e-08
02/05/2020,2,5,2020,32,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895246,83778.0,3.6870365913494193e-07,1.1521989347966935e-08
01/05/2020,1,5,2020,72,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895318,83778.0,8.295832330536193e-07,0.0
30/04/2020,30,4,2020,9,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895327,83779.0,1.0369790413170242e-07,1.1521989347966935e-08
29/04/2020,29,4,2020,20,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895347,83779.0,2.3043978695933873e-07,0.0
28/04/2020,28,4,2020,12,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895359,83781.0,1.3826387217560323e-07,2.304397869593387e-08
27/04/2020,27,4,2020,17,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895376,83781.0,1.958738189154379e-07,0.0
26/04/2020,26,4,2020,26,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895402,83781.0,2.9957172304714033e-07,0.0
25/04/2020,25,4,2020,22,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895424,83784.0,2.534837656552726e-07,3.456596804390081e-08
24/04/2020,24,4,2020,17,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895441,83784.0,1.958738189154379e-07,0.0
23/04/2020,23,4,2020,18,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895459,83784.0,2.0739580826340483e-07,0.0
22/04/2020,22,4,2020,9,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895468,83784.0,1.0369790413170242e-07,0.0
21/04/2020,21,4,2020,18,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895486,83784.0,2.0739580826340483e-07,0.0
20/04/2020,20,4,2020,5,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895491,83784.0,5.760994673983468e-08,0.0
19/04/2020,19,4,2020,20,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895511,83784.0,2.3043978695933873e-07,0.0
18/04/2020,18,4,2020,20,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895531,83786.0,2.3043978695933873e-07,2.304397869593387e-08
17/04/2020,17,4,2020,20,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895551,83787.0,2.3043978695933873e-07,1.1521989347966935e-08
16/04/2020,16,4,2020,13,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895564,83788.0,1.4978586152357016e-07,1.1521989347966935e-08
15/04/2020,15,4,2020,19,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895583,83789.0,2.189177976113718e-07,1.1521989347966935e-08
14/04/2020,14,4,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895584,83789.0,1.1521989347966935e-08,0.0
13/04/2020,13,4,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895584,83789.0,0.0,0.0
12/04/2020,12,4,2020,11,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895595,83789.0,1.267418828276363e-07,0.0
11/04/2020,11,4,2020,8,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895603,83789.0,9.217591478373548e-08,0.0
10/04/2020,10,4,2020,32,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895635,83789.0,3.6870365913494193e-07,0.0
09/04/2020,9,4,2020,3,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895638,83791.0,3.456596804390081e-08,2.304397869593387e-08
08/04/2020,8,4,2020,19,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895657,83791.0,2.189177976113718e-07,0.0
07/04/2020,7,4,2020,7,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895664,83791.0,8.065392543576855e-08,0.0
06/04/2020,6,4,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895664,83791.0,0.0,0.0
05/04/2020,5,4,2020,20,5.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895684,83796.0,2.3043978695933873e-07,5.760994673983468e-08
04/04/2020,4,4,2020,11,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895695,83798.0,1.267418828276363e-07,2.304397869593387e-08
03/04/2020,3,4,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895695,83798.0,0.0,0.0
02/04/2020,2,4,2020,25,3.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895720,83801.0,2.880497336991734e-07,3.456596804390081e-08
01/04/2020,1,4,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895720,83801.0,0.0,0.0
31/03/2020,31,3,2020,17,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895737,83801.0,1.958738189154379e-07,0.0
30/03/2020,30,3,2020,23,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895760,83803.0,2.650057550032395e-07,2.304397869593387e-08
29/03/2020,29,3,2020,0,2.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895760,83805.0,0.0,2.304397869593387e-08
28/03/2020,28,3,2020,4,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895764,83805.0,4.608795739186774e-08,0.0
27/03/2020,27,3,2020,9,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895773,83806.0,1.0369790413170242e-07,1.1521989347966935e-08
26/03/2020,26,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895773,83806.0,0.0,0.0
25/03/2020,25,3,2020,19,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895792,83807.0,2.189177976113718e-07,1.1521989347966935e-08
24/03/2020,24,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895792,83807.0,0.0,0.0
23/03/2020,23,3,2020,3,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895795,83808.0,3.456596804390081e-08,1.1521989347966935e-08
22/03/2020,22,3,2020,9,1.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895804,83809.0,1.0369790413170242e-07,1.1521989347966935e-08
21/03/2020,21,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895804,83809.0,0.0,0.0
20/03/2020,20,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895804,83809.0,0.0,0.0
19/03/2020,19,3,2020,11,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895815,83809.0,1.267418828276363e-07,0.0
18/03/2020,18,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895815,83809.0,0.0,0.0
17/03/2020,17,3,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895816,83809.0,1.1521989347966935e-08,0.0
16/03/2020,16,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895816,83809.0,0.0,0.0
15/03/2020,15,3,2020,0,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895816,83809.0,0.0,0.0
14/03/2020,14,3,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895817,83809.0,1.1521989347966935e-08,0.0
11/03/2020,11,3,2020,1,0.0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,1895818,83809.0,1.1521989347966935e-08,0.0
19/06/2020,19,6,2020,50,2.0,Denmark,DK,DNK,5806081,Europe,1895868,83811.0,8.61166077428131e-06,3.444664309712524e-07
18/06/2020,18,6,2020,44,0.0,Denmark,DK,DNK,5806081,Europe,1895912,83811.0,7.5782614813675524e-06,0.0
17/06/2020,17,6,2020,33,0.0,Denmark,DK,DNK,5806081,Europe,1895945,83811.0,5.6836961110256645e-06,0.0
16/06/2020,16,6,2020,24,1.0,Denmark,DK,DNK,5806081,Europe,1895969,83812.0,4.133597171655029e-06,1.722332154856262e-07
15/06/2020,15,6,2020,54,0.0,Denmark,DK,DNK,5806081,Europe,1896023,83812.0,9.300593636223814e-06,0.0
14/06/2020,14,6,2020,40,3.0,Denmark,DK,DNK,5806081,Europe,1896063,83815.0,6.889328619425048e-06,5.166996464568786e-07
13/06/2020,13,6,2020,64,1.0,Denmark,DK,DNK,5806081,Europe,1896127,83816.0,1.1022925791080076e-05,1.722332154856262e-07
12/06/2020,12,6,2020,19,0.0,Denmark,DK,DNK,5806081,Europe,1896146,83816.0,3.272431094226898e-06,0.0
11/06/2020,11,6,2020,15,0.0,Denmark,DK,DNK,5806081,Europe,1896161,83816.0,2.583498232284393e-06,0.0
10/06/2020,10,6,2020,39,0.0,Denmark,DK,DNK,5806081,Europe,1896200,83816.0,6.717095403939421e-06,0.0
09/06/2020,9,6,2020,14,4.0,Denmark,DK,DNK,5806081,Europe,1896214,83820.0,2.4112650167987667e-06,6.889328619425047e-07
08/06/2020,8,6,2020,24,2.0,Denmark,DK,DNK,5806081,Europe,1896238,83822.0,4.133597171655029e-06,3.444664309712524e-07
07/06/2020,7,6,2020,49,1.0,Denmark,DK,DNK,5806081,Europe,1896287,83823.0,8.439427558795684e-06,1.722332154856262e-07
06/06/2020,6,6,2020,64,4.0,Denmark,DK,DNK,5806081,Europe,1896351,83827.0,1.1022925791080076e-05,6.889328619425047e-07
05/06/2020,5,6,2020,40,2.0,Denmark,DK,DNK,5806081,Europe,1896391,83829.0,6.889328619425048e-06,3.444664309712524e-07
04/06/2020,4,6,2020,37,0.0,Denmark,DK,DNK,5806081,Europe,1896428,83829.0,6.372628972968169e-06,0.0
03/06/2020,3,6,2020,35,4.0,Denmark,DK,DNK,5806081,Europe,1896463,83833.0,6.028162541996917e-06,6.889328619425047e-07
02/06/2020,2,6,2020,30,2.0,Denmark,DK,DNK,5806081,Europe,1896493,83835.0,5.166996464568786e-06,3.444664309712524e-07
01/06/2020,1,6,2020,36,3.0,Denmark,DK,DNK,5806081,Europe,1896529,83838.0,6.2003957574825425e-06,5.166996464568786e-07
31/05/2020,31,5,2020,40,3.0,Denmark,DK,DNK,5806081,Europe,1896569,83841.0,6.889328619425048e-06,5.166996464568786e-07
30/05/2020,30,5,2020,81,0.0,Denmark,DK,DNK,5806081,Europe,1896650,83841.0,1.3950890454335722e-05,0.0
29/05/2020,29,5,2020,32,3.0,Denmark,DK,DNK,5806081,Europe,1896682,83844.0,5.511462895540038e-06,5.166996464568786e-07
28/05/2020,28,5,2020,52,2.0,Denmark,DK,DNK,5806081,Europe,1896734,83846.0,8.956127205252562e-06,3.444664309712524e-07
27/05/2020,27,5,2020,41,0.0,Denmark,DK,DNK,5806081,Europe,1896775,83846.0,7.061561834910674e-06,0.0
26/05/2020,26,5,2020,27,1.0,Denmark,DK,DNK,5806081,Europe,1896802,83847.0,4.650296818111907e-06,1.722332154856262e-07
25/05/2020,25,5,2020,71,1.0,Denmark,DK,DNK,5806081,Europe,1896873,83848.0,1.222855829947946e-05,1.722332154856262e-07
24/05/2020,24,5,2020,59,0.0,Denmark,DK,DNK,5806081,Europe,1896932,83848.0,1.0161759713651946e-05,0.0
23/05/2020,23,5,2020,48,0.0,Denmark,DK,DNK,5806081,Europe,1896980,83848.0,8.267194343310058e-06,0.0
22/05/2020,22,5,2020,65,7.0,Denmark,DK,DNK,5806081,Europe,1897045,83855.0,1.1195159006565702e-05,1.2056325083993834e-06
21/05/2020,21,5,2020,73,3.0,Denmark,DK,DNK,5806081,Europe,1897118,83858.0,1.2573024730450712e-05,5.166996464568786e-07
20/05/2020,20,5,2020,76,3.0,Denmark,DK,DNK,5806081,Europe,1897194,83861.0,1.3089724376907591e-05,5.166996464568786e-07
19/05/2020,19,5,2020,41,1.0,Denmark,DK,DNK,5806081,Europe,1897235,83862.0,7.061561834910674e-06,1.722332154856262e-07
18/05/2020,18,5,2020,69,4.0,Denmark,DK,DNK,5806081,Europe,1897304,83866.0,1.1884091868508208e-05,6.889328619425047e-07
17/05/2020,17,5,2020,67,5.0,Denmark,DK,DNK,5806081,Europe,1897371,83871.0,1.1539625437536955e-05,8.61166077428131e-07
16/05/2020,16,5,2020,78,0.0,Denmark,DK,DNK,5806081,Europe,1897449,83871.0,1.3434190807878843e-05,0.0
15/05/2020,15,5,2020,46,4.0,Denmark,DK,DNK,5806081,Europe,1897495,83875.0,7.922727912338805e-06,6.889328619425047e-07
14/05/2020,14,5,2020,76,6.0,Denmark,DK,DNK,5806081,Europe,1897571,83881.0,1.3089724376907591e-05,1.0333992929137572e-06
13/05/2020,13,5,2020,78,4.0,Denmark,DK,DNK,5806081,Europe,1897649,83885.0,1.3434190807878843e-05,6.889328619425047e-07
12/05/2020,12,5,2020,84,5.0,Denmark,DK,DNK,5806081,Europe,1897733,83890.0,1.44675901007926e-05,8.61166077428131e-07
11/05/2020,11,5,2020,110,3.0,Denmark,DK,DNK,5806081,Europe,1897843,83893.0,1.8945653703418882e-05,5.166996464568786e-07
10/05/2020,10,5,2020,101,4.0,Denmark,DK,DNK,5806081,Europe,1897944,83897.0,1.7395554764048246e-05,6.889328619425047e-07
09/05/2020,9,5,2020,135,6.0,Denmark,DK,DNK,5806081,Europe,1898079,83903.0,2.3251484090559537e-05,1.0333992929137572e-06
08/05/2020,8,5,2020,100,6.0,Denmark,DK,DNK,5806081,Europe,1898179,83909.0,1.722332154856262e-05,1.0333992929137572e-06
07/05/2020,7,5,2020,162,3.0,Denmark,DK,DNK,5806081,Europe,1898341,83912.0,2.7901780908671443e-05,5.166996464568786e-07
06/05/2020,6,5,2020,151,7.0,Denmark,DK,DNK,5806081,Europe,1898492,83919.0,2.6007215538329555e-05,1.2056325083993834e-06
05/05/2020,5,5,2020,147,9.0,Denmark,DK,DNK,5806081,Europe,1898639,83928.0,2.531828267638705e-05,1.5500989393706356e-06
04/05/2020,4,5,2020,116,8.0,Denmark,DK,DNK,5806081,Europe,1898755,83936.0,1.9979052996332637e-05,1.3778657238850095e-06
03/05/2020,3,5,2020,96,11.0,Denmark,DK,DNK,5806081,Europe,1898851,83947.0,1.6534388686620116e-05,1.8945653703418881e-06
02/05/2020,2,5,2020,153,10.0,Denmark,DK,DNK,5806081,Europe,1899004,83957.0,2.6351681969300807e-05,1.722332154856262e-06
01/05/2020,1,5,2020,150,9.0,Denmark,DK,DNK,5806081,Europe,1899154,83966.0,2.5834982322843928e-05,1.5500989393706356e-06
30/04/2020,30,4,2020,157,9.0,Denmark,DK,DNK,5806081,Europe,1899311,83975.0,2.7040614831243313e-05,1.5500989393706356e-06
